1.666190010589416071e+00,-1.000000000000000000e+00,1.812200142292366145e+00,1.835864173701840629e+00,1.909549327410795749e+00,2.347858515148024239e+00
2.071097797640000682e+00,2.140443153894000528e+00,2.210007341848881257e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.482796892341842643e+00
2.139146010989730229e+00,2.217981303084826550e+00,2.297130990560260599e+00,0.000000000000000000e+00,2.743906665967928760e+00,3.000000000000000000e+00
2.196912186153709978e+00,2.290541099400080327e+00,2.386541939487134112e+00,0.000000000000000000e+00,2.797045357457407455e+00,2.900008311048432930e+00
2.131797497207272851e+00,2.230580323947518817e+00,2.479183307766971822e+00,2.629346821796748390e+00,2.713050762431528984e+00,2.802884127636969147e+00
1.000000000000000000e+00,-1.000000000000000000e+00,2.024985798910831303e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
